X Gaze Data, Y Gaze Data, Time 
941,575,18910025
941,576,18910037
940,574,18910047
945,574,18910058
965,572,18910084
978,574,18910091
985,576,18910103
995,576,18910115
997,576,18910125
1006,576,18910136
1005,576,18910147
1003,577,18910162
1003,578,18910169
1002,577,18910181
1002,576,18910193
999,574,18910203
998,571,18910214
998,572,18910239
1006,571,18910247
1075,572,18910258
1077,572,18910271
1078,573,18910281
1078,574,18910291
1080,573,18910317
1081,573,18910325
1080,574,18910336
1083,572,18910348
1083,573,18910358
1083,573,18910369
1082,576,18910395
1081,578,18910402
1081,579,18910414
1081,580,18910426
1081,580,18910436
1079,578,18910447
1079,577,18910473
1079,578,18910481
1079,576,18910491
1080,575,18910504
1080,574,18910514
1080,575,18910525
1080,576,18910550
1083,579,18910558
1085,579,18910569
1086,578,18910582
1095,579,18910591
1101,579,18910602
1106,580,18910614
1114,581,18910624
1115,581,18910636
1115,581,18910647
1115,580,18910660
1115,580,18910669
1115,580,18910680
1113,578,18910691
1114,578,18910707
1114,579,18910713
1115,578,18910724
1126,577,18910738
1153,575,18910747
1156,575,18910758
1157,575,18910770
1163,578,18910780
1163,578,18910791
1164,578,18910802
1167,579,18910816
1166,576,18910824
1166,577,18910835
1166,577,18910847
1166,575,18910858
1166,573,18910869
1167,572,18910880
1169,571,18910893
1170,571,18910902
1171,571,18910913
1171,572,18910925
1173,572,18910940
1176,574,18910947
1176,574,18910957
1214,574,18910971
1218,575,18910980
1220,575,18910991
1220,575,18911003
1221,575,18911013
1221,575,18911024
1223,573,18911050
1220,571,18911057
1219,571,18911069
1219,572,18911081
1218,572,18911091
1217,571,18911102
1217,573,18911113
1216,573,18911126
1218,574,18911135
1219,574,18911146
1220,572,18911173
1221,571,18911180
1221,571,18911191
1222,571,18911204
1223,571,18911213
1221,573,18911224
1220,575,18911235
1220,577,18911251
1222,579,18911257
1222,581,18911268
1223,580,18911282
1229,580,18911291
1237,579,18911302
1244,579,18911313
1255,579,18911328
1262,580,18911335
1268,580,18911346
1273,581,18911360
1272,581,18911368
1272,582,18911380
1272,584,18911391
1273,584,18911406
1274,583,18911413
1274,583,18911424
1275,582,18911438
1274,582,18911446
1275,581,18911457
1271,581,18911469
1216,580,18911480
902,586,18911491
767,592,18911516
723,595,18911524
703,596,18911535
692,598,18911547
682,600,18911557
677,600,18911568
680,603,18911580
680,603,18911594
683,604,18911601
683,604,18911613
683,604,18911626
683,603,18911635
682,603,18911647
681,601,18911657
682,602,18911668
682,603,18911680
681,602,18911690
680,602,18911704
679,603,18911713
682,601,18911724
684,599,18911736
684,599,18911746
684,599,18911757
685,599,18911783
686,599,18911790
687,599,18911801
686,600,18911814
685,601,18911823
684,602,18911835
683,604,18911861
706,608,18911868
707,608,18911879
711,609,18911892
715,609,18911901
720,609,18911913
723,610,18911939
721,610,18911946
723,610,18911957
722,609,18911970
718,607,18911980
717,606,18911990
717,607,18912002
718,608,18912013
722,608,18912023
742,610,18912049
754,610,18912057
759,611,18912068
768,607,18912080
768,606,18912090
769,605,18912101
768,602,18912127
768,601,18912135
768,601,18912146
769,601,18912157
769,601,18912168
770,601,18912179
768,602,18912190
764,602,18912203
765,602,18912213
765,602,18912223
766,602,18912235
773,602,18912246
776,603,18912257
812,603,18912282
814,603,18912290
817,603,18912301
817,603,18912314
821,602,18912323
842,601,18912334
843,600,18912360
842,598,18912368
843,600,18912379
843,600,18912391
843,600,18912401
846,602,18912412
847,602,18912438
846,603,18912446
845,604,18912456
845,604,18912469
845,604,18912479
845,602,18912490
846,598,18912517
845,599,18912523
846,599,18912534
847,601,18912547
847,601,18912556
867,601,18912568
923,596,18912594
931,596,18912601
934,596,18912612
936,596,18912625
941,596,18912634
941,597,18912646
940,598,18912672
940,598,18912679
938,599,18912690
936,600,18912703
935,599,18912712
935,599,18912723
939,600,18912749
940,601,18912756
939,600,18912767
938,599,18912780
940,599,18912789
942,599,18912801
945,599,18912812
953,599,18912826
959,599,18912834
965,601,18912845
966,602,18912858
967,602,18912867
969,601,18912879
969,600,18912890
970,601,18912901
970,600,18912912
971,600,18912923
971,600,18912937
969,601,18912945
969,600,18912956
970,600,18912968
971,599,18912979
979,600,18912989
1021,599,18913015
1027,596,18913023
1031,596,18913034
1035,596,18913046
1038,596,18913056
1044,597,18913067
1043,598,18913093
1042,601,18913100
1042,601,18913112
1040,602,18913124
1037,601,18913134
1036,602,18913145
1036,602,18913170
1037,602,18913179
1040,604,18913189
1040,604,18913200
1040,603,18913215
1042,603,18913222
1049,605,18913234
1072,606,18913246
1081,606,18913256
1092,606,18913267
1101,605,18913293
1108,603,18913300
1117,602,18913312
1117,600,18913324
1117,601,18913334
1117,601,18913345
1119,600,18913372
1119,599,18913378
1117,599,18913403
1114,602,18913411
1115,601,18913423
1117,599,18913435
1122,600,18913445
1155,597,18913456
1159,596,18913481
1169,596,18913489
1174,595,18913500
1176,595,18913512
1178,594,18913522
1180,598,18913534
1180,598,18913545
1180,599,18913558
1178,602,18913567
1178,603,18913578
1178,604,18913589
1179,604,18913605
1180,604,18913611
1180,604,18913637
1212,607,18913644
1215,607,18913655
1216,607,18913668
1217,606,18913678
1219,605,18913689
1221,604,18913715
1221,601,18913722
1221,601,18913733
1221,601,18913745
1222,600,18913755
1222,599,18913767
1224,602,18913778
1223,602,18913791
1215,622,18913800
1176,724,18913811
1160,770,18913837
1147,801,18913845
1143,809,18913855
1140,819,18913867
1138,822,18913878
1136,825,18913889
1138,826,18913914
1140,825,18913922
1141,824,18913933
1140,825,18913946
1141,826,18913955
1142,826,18913966
1142,826,18913978
1140,827,18913989
1140,828,18914000
1141,827,18914011
1142,827,18914024
1142,826,18914033
1141,825,18914044
1141,825,18914070
1140,817,18914078
1141,817,18914088
1140,812,18914101
1138,811,18914111
1138,811,18914122
1136,811,18914148
1136,810,18914155
1137,809,18914166
1137,808,18914180
1137,808,18914189
1137,808,18914200
1138,808,18914212
1139,808,18914222
1140,807,18914233
1139,806,18914259
1139,805,18914266
1139,804,18914278
1139,803,18914291
1140,801,18914299
1140,800,18914311
1139,802,18914322
1136,805,18914337
1136,806,18914344
1136,806,18914355
1138,805,18914369
1140,805,18914377
1142,807,18914388
1143,808,18914400
1142,808,18914411
1143,806,18914422
1143,806,18914448
1144,805,18914455
1144,804,18914466
1144,804,18914479
1144,804,18914488
1142,806,18914500
1142,806,18914526
1142,806,18914533
1142,806,18914544
1142,804,18914557
1140,803,18914566
1139,804,18914577
1139,804,18914604
1139,805,18914610
1140,805,18914622
1141,806,18914635
1141,805,18914644
1140,805,18914655
1141,806,18914666
1142,806,18914677
1141,809,18914688
1141,810,18914714
1140,810,18914721
1140,810,18914732
1138,810,18914746
1138,807,18914755
1139,801,18914766
1136,804,18914778
1136,803,18914788
1136,804,18914799
1140,805,18914825
1142,805,18914826
1143,804,18914832
1140,803,18914844
1139,803,18914857
1137,803,18914866
1136,803,18914877
1136,803,18914903
1136,806,18914910
1137,807,18914922
1133,807,18914934
1132,807,18914944
1127,806,18914954
1125,806,18914966
1124,806,18914981
1124,806,18914988
1120,805,18914999
1118,803,18915012
1119,802,18915021
1118,799,18915032
1118,799,18915058
1120,797,18915066
1121,797,18915077
1120,801,18915090
1120,801,18915099
1118,801,18915110
1118,801,18915122
1117,801,18915132
1118,802,18915144
1118,803,18915170
1118,799,18915177
1118,800,18915188
1118,799,18915202
1118,799,18915210
1118,800,18915221
1116,804,18915233
1117,802,18915244
1118,803,18915254
1117,801,18915280
1117,801,18915288
1117,800,18915299
1118,801,18915311
1118,801,18915321
1119,801,18915332
1120,804,18915344
1120,804,18915360
1120,805,18915365
1121,806,18915377
1124,807,18915390
1124,808,18915399
1123,807,18915410
1122,807,18915437
1121,806,18915443
1121,805,18915454
1120,806,18915467
1121,807,18915477
1121,806,18915487
1120,805,18915514
1121,802,18915521
1122,802,18915532
1122,802,18915546
1122,802,18915554
1122,802,18915565
1122,803,18915592
1125,805,18915599
1127,808,18915624
1137,811,18915632
1138,811,18915643
1139,811,18915654
1142,811,18915665
1144,810,18915677
1144,810,18915702
1146,807,18915710
1146,805,18915721
1146,804,18915733
1145,803,18915743
1145,802,18915754
1144,802,18915781
1144,802,18915787
1143,802,18915813
1143,804,18915820
1144,808,18915832
1147,811,18915844
1147,811,18915854
1148,810,18915865
1148,810,18915892
1146,810,18915898
1146,810,18915910
1145,810,18915923
1145,811,18915932
1144,811,18915943
1143,811,18915955
1143,811,18915965
1143,811,18915976
1145,813,18916001
1146,813,18916010
1144,813,18916021
1144,813,18916032
1144,814,18916043
1144,814,18916054
1144,815,18916080
1142,811,18916087
1140,810,18916098
1141,810,18916111
1142,808,18916121
1143,806,18916132
1142,807,18916157
1039,673,18916165
822,388,18916176
814,377,18916189
809,371,18916198
804,365,18916210
799,358,18916221
797,355,18916232
792,350,18916243
790,349,18916269
790,352,18916276
790,351,18916287
790,351,18916301
789,353,18916309
789,353,18916320
790,355,18916332
790,356,18916343
789,356,18916353
788,358,18916380
788,358,18916387
790,356,18916398
791,356,18916412
790,356,18916420
787,357,18916431
787,357,18916443
787,358,18916453
788,357,18916465
787,359,18916476
787,359,18916490
785,360,18916498
784,359,18916509
785,358,18916522
785,358,18916531
785,358,18916542
785,358,18916554
784,358,18916565
783,358,18916576
783,358,18916601
783,357,18916609
783,357,18916620
783,358,18916633
782,358,18916642
783,358,18916653
783,359,18916665
784,360,18916681
784,361,18916687
784,361,18916712
784,360,18916720
784,360,18916731
784,359,18916744
784,359,18916753
783,360,18916764
783,360,18916792
786,361,18916798
787,362,18916824
787,366,18916831
791,377,18916842
808,443,18916855
858,682,18916864
861,695,18916875
863,706,18916886
864,718,18916902
866,734,18916909
868,745,18916934
866,753,18916942
867,754,18916953
866,754,18916966
866,755,18916976
862,759,18916986
858,763,18916998
827,787,18917009
826,788,18917020
821,791,18917046
817,796,18917053
819,796,18917078
816,796,18917086
814,795,18917098
814,795,18917110
814,795,18917120
815,797,18917131
815,796,18917157
815,796,18917164
815,796,18917175
813,796,18917189
813,796,18917197
813,797,18917209
813,798,18917221
813,802,18917231
813,801,18917242
815,802,18917253
815,801,18917264
815,800,18917275
813,793,18917301
809,781,18917308
777,663,18917319
715,409,18917333
712,395,18917342
710,381,18917353
707,367,18917365
703,350,18917375
702,341,18917386
699,333,18917413
705,340,18917419
705,343,18917445
704,342,18917453
703,341,18917464
702,341,18917477
702,340,18917486
704,340,18917497
703,340,18917509
703,340,18917519
704,339,18917531
703,340,18917557
703,340,18917564
703,339,18917575
703,339,18917589
703,338,18917597
703,338,18917608
702,337,18917621
701,336,18917631
698,340,18917642
699,338,18917653
702,338,18917664
738,369,18917675
1045,684,18917701
1103,753,18917708
1115,768,18917719
1128,784,18917733
1129,789,18917742
1129,795,18917752
1131,799,18917765
1130,799,18917775
1125,797,18917786
1126,796,18917797
1127,795,18917813
1127,795,18917819
1128,793,18917845
1127,790,18917852
1126,791,18917864
1126,790,18917877
1126,788,18917886
1126,785,18917897
1126,785,18917909
1128,786,18917919
1127,785,18917930
1127,786,18917957
1133,796,18917963
1134,797,18917989
1135,808,18917997
1136,809,18918008
1137,811,18918021
1138,812,18918030
1138,811,18918041
1138,811,18918053
1140,812,18918064
1141,812,18918075
1143,812,18918101
1144,810,18918108
1143,810,18918119
1142,809,18918132
1141,808,18918141
1140,807,18918152
1142,808,18918164
1141,807,18918180
1137,804,18918186
1054,693,18918197
830,375,18918211
817,354,18918219
811,345,18918230
805,337,18918243
798,328,18918252
796,324,18918263
791,315,18918291
787,316,18918297
788,317,18918323
788,319,18918330
789,320,18918341
789,320,18918355
789,321,18918363
790,320,18918374
790,320,18918387
790,319,18918397
789,320,18918408
785,322,18918435
771,330,18918441
748,341,18918466
737,346,18918467
726,351,18918474
717,355,18918485
700,364,18918498
656,386,18918508
655,387,18918519
655,387,18918530
655,387,18918541
656,387,18918552
656,387,18918578
650,379,18918585
641,356,18918596
635,344,18918610
633,339,18918619
632,337,18918630
628,323,18918642
627,319,18918652
615,287,18918663
613,284,18918674
614,285,18918690
612,282,18918696
613,283,18918722
614,276,18918730
614,276,18918741
614,277,18918753
615,278,18918763
614,278,18918774
611,280,18918785
608,282,18918796
607,283,18918808
608,284,18918833
608,285,18918841
609,285,18918852
609,286,18918865
609,288,18918875
609,289,18918885
607,290,18918897
607,290,18918908
607,289,18918919
614,289,18918945
649,288,18918952
654,287,18918977
659,285,18918985
662,285,18918996
663,285,18919009
662,285,18919018
662,286,18919030
661,285,18919055
658,284,18919063
659,284,18919074
659,284,18919087
660,283,18919096
663,283,18919107
665,282,18919118
667,282,18919134
671,282,18919141
671,282,18919166
681,282,18919174
683,282,18919185
689,281,18919198
697,278,18919207
699,278,18919218
704,277,18919230
704,279,18919241
704,279,18919252
703,279,18919278
700,280,18919285
